Entity,Code,Day,total_vaccinations
Norway,NOR,2021-02-15,319152
Norway,NOR,2021-02-16,327700
Norway,NOR,2021-02-17,360433
Norway,NOR,2021-02-18,390757
Norway,NOR,2021-02-19,406589
Norway,NOR,2021-02-20,407382
Norway,NOR,2021-02-21,407651
Norway,NOR,2021-02-22,410479
Norway,NOR,2021-02-23,422009
Norway,NOR,2021-02-24,456521
Norway,NOR,2021-02-25,494638
Norway,NOR,2021-02-26,513407
Norway,NOR,2021-02-27,514210
Norway,NOR,2021-02-28,514953
Norway,NOR,2021-03-01,521168
Norway,NOR,2021-03-02,535977
Norway,NOR,2021-03-03,572939
Norway,NOR,2021-03-04,608491
Norway,NOR,2021-03-05,627448
Norway,NOR,2021-03-06,628491
Norway,NOR,2021-03-07,628704
Norway,NOR,2021-03-08,633967
Norway,NOR,2021-03-09,651274
Norway,NOR,2021-03-10,690722
Norway,NOR,2021-03-11,720273
Norway,NOR,2021-03-12,731384
Norway,NOR,2021-03-13,731898
Norway,NOR,2021-03-14,732112
Norway,NOR,2021-03-15,732791
Norway,NOR,2021-03-16,739559
Norway,NOR,2021-03-17,765148
Norway,NOR,2021-03-18,788253
Norway,NOR,2021-03-19,796415
Norway,NOR,2021-03-20,797107
Norway,NOR,2021-03-21,797477
Norway,NOR,2021-03-22,799296
Norway,NOR,2021-03-23,813823
Norway,NOR,2021-03-24,857562
Norway,NOR,2021-03-25,899541
Norway,NOR,2021-03-26,918531
Norway,NOR,2021-03-27,919460
Norway,NOR,2021-03-28,919919
Norway,NOR,2021-03-29,925068
Norway,NOR,2021-03-30,962416
Norway,NOR,2021-03-31,1007930
Norway,NOR,2021-04-01,1019305
Norway,NOR,2021-04-02,1024634
Norway,NOR,2021-04-03,1025088
Norway,NOR,2021-04-04,1025630
Norway,NOR,2021-04-05,1027341
Norway,NOR,2021-04-06,1049235
Norway,NOR,2021-04-07,1112731
Norway,NOR,2021-04-08,1175330
Norway,NOR,2021-04-09,1203984
Norway,NOR,2021-04-10,1205335
Norway,NOR,2021-04-11,1206060
Norway,NOR,2021-04-12,1210135
Norway,NOR,2021-04-13,1236689
Norway,NOR,2021-04-14,1306465
Norway,NOR,2021-04-15,1373976
Norway,NOR,2021-04-16,1404402
Norway,NOR,2021-04-17,1406782
Norway,NOR,2021-04-18,1408223
Norway,NOR,2021-04-19,1415142
Norway,NOR,2021-04-20,1436084
Norway,NOR,2021-04-21,1499128
Norway,NOR,2021-04-22,1553442
Norway,NOR,2021-04-23,1573610
Norway,NOR,2021-04-24,1574261
Norway,NOR,2021-04-25,1574689
Norway,NOR,2021-04-26,1577808
Norway,NOR,2021-04-27,1603745
Norway,NOR,2021-04-28,1688132
Norway,NOR,2021-04-29,1764137
Norway,NOR,2021-04-30,1798384
Norway,NOR,2021-05-01,1800398
Norway,NOR,2021-05-02,1801828
Norway,NOR,2021-05-03,1806598
Norway,NOR,2021-05-04,1829375
Norway,NOR,2021-05-05,1909475
Norway,NOR,2021-05-06,1981180
Norway,NOR,2021-05-07,2013227
Norway,NOR,2021-05-08,2014533
Norway,NOR,2021-05-09,2015270
Norway,NOR,2021-05-10,2024384
Norway,NOR,2021-05-11,2074495
Norway,NOR,2021-05-12,2170855
Norway,NOR,2021-05-13,2192661
Norway,NOR,2021-05-14,2212451
Norway,NOR,2021-05-15,2215381
Norway,NOR,2021-05-16,2217829
Norway,NOR,2021-05-17,2218627
Norway,NOR,2021-05-18,2247284
Norway,NOR,2021-05-19,2328478
Norway,NOR,2021-05-20,2406603
Norway,NOR,2021-05-21,2443200
Norway,NOR,2021-05-22,2445723
Norway,NOR,2021-05-23,2447063
Norway,NOR,2021-05-24,2450623
Norway,NOR,2021-05-25,2484217
Norway,NOR,2021-05-26,2578583
Norway,NOR,2021-05-27,2662733
Norway,NOR,2021-05-28,2700174
Norway,NOR,2021-05-29,2703103
Norway,NOR,2021-05-30,2704962
Norway,NOR,2021-05-31,2714950
Norway,NOR,2021-06-01,2757341
Norway,NOR,2021-06-02,2881485
Norway,NOR,2021-06-03,2995957
Norway,NOR,2021-06-04,3047664
Norway,NOR,2021-06-05,3052289
Norway,NOR,2021-06-06,3055831
Norway,NOR,2021-06-07,3074671
Norway,NOR,2021-06-08,3121740
Norway,NOR,2021-06-09,3223181
Norway,NOR,2021-06-10,3319108
Norway,NOR,2021-06-11,3362106
Norway,NOR,2021-06-12,3366282
Norway,NOR,2021-06-13,3369345
Norway,NOR,2021-06-14,3391769
Norway,NOR,2021-06-15,3431864
Norway,NOR,2021-06-16,3538368
Norway,NOR,2021-06-17,3631186
Norway,NOR,2021-06-18,3675830
Norway,NOR,2021-06-19,3683074
Norway,NOR,2021-06-20,3687721
Norway,NOR,2021-06-21,3708534
Norway,NOR,2021-06-22,3759374
Norway,NOR,2021-06-23,3870420
Norway,NOR,2021-06-24,3983960
Norway,NOR,2021-06-25,4038530
Norway,NOR,2021-06-26,4049056
Norway,NOR,2021-06-27,4054956
Norway,NOR,2021-06-28,4088696
Norway,NOR,2021-06-29,4140442
Norway,NOR,2021-06-30,4252916
Norway,NOR,2021-07-01,4363864
Norway,NOR,2021-07-02,4418587
Norway,NOR,2021-07-03,4428531
Norway,NOR,2021-07-04,4435149
Norway,NOR,2021-07-05,4462791
Norway,NOR,2021-07-06,4508467
Norway,NOR,2021-07-07,4594790
Norway,NOR,2021-07-08,4673400
Norway,NOR,2021-07-09,4704009
Norway,NOR,2021-07-10,4708552
Norway,NOR,2021-07-11,4711756
Norway,NOR,2021-07-12,4727081
Norway,NOR,2021-07-13,4760021
Norway,NOR,2021-07-14,4838048
Norway,NOR,2021-07-15,4910733
Norway,NOR,2021-07-16,4937317
Norway,NOR,2021-07-17,4938446
Norway,NOR,2021-07-18,4939041
Norway,NOR,2021-07-19,4951453
Norway,NOR,2021-07-20,4981874
Norway,NOR,2021-07-21,5067382
Norway,NOR,2021-07-22,5157833
Norway,NOR,2021-07-23,5187155
Norway,NOR,2021-07-24,5187767
Norway,NOR,2021-07-25,5188114
Norway,NOR,2021-07-26,5200147
Norway,NOR,2021-07-27,5230584
Norway,NOR,2021-07-28,5324773
Norway,NOR,2021-07-29,5418928
Norway,NOR,2021-07-30,5451831
Norway,NOR,2021-07-31,5453093
Norway,NOR,2021-08-01,5453331
Norway,NOR,2021-08-02,5471749
Norway,NOR,2021-08-03,5504949
Norway,NOR,2021-08-04,5590705
Norway,NOR,2021-08-05,5675347
Norway,NOR,2021-08-06,5707562
Norway,NOR,2021-08-07,5709131
Norway,NOR,2021-08-08,5710101
Norway,NOR,2021-08-09,5734718
Norway,NOR,2021-08-10,5775971
Norway,NOR,2021-08-11,5879402
Norway,NOR,2021-08-12,5983302
Norway,NOR,2021-08-13,6028396
Norway,NOR,2021-08-14,6030983
Norway,NOR,2021-08-15,6032206
Norway,NOR,2021-08-16,6065650
Norway,NOR,2021-08-17,6115197
Norway,NOR,2021-08-18,6233319
Norway,NOR,2021-08-19,6344717
Norway,NOR,2021-08-20,6403157
Norway,NOR,2021-08-21,6410394
Norway,NOR,2021-08-22,6412356
Norway,NOR,2021-08-23,6456195
Norway,NOR,2021-08-24,6528422
Norway,NOR,2021-08-25,6666932
Norway,NOR,2021-08-26,6805555
Norway,NOR,2021-08-27,6876057
Norway,NOR,2021-08-28,6888495
Norway,NOR,2021-08-29,6893424
Norway,NOR,2021-08-30,6939807
Norway,NOR,2021-08-31,6994855
Norway,NOR,2021-09-01,7091357
Norway,NOR,2021-09-02,7188313
Norway,NOR,2021-09-03,7233607
Norway,NOR,2021-09-04,7240719
Norway,NOR,2021-09-05,7242001
Norway,NOR,2021-09-06,7267188
Norway,NOR,2021-09-07,7301172
Norway,NOR,2021-09-08,7373962
Norway,NOR,2021-09-09,7437783
Norway,NOR,2021-09-10,7467749
Norway,NOR,2021-09-11,7471618
Norway,NOR,2021-09-12,7472167
Norway,NOR,2021-09-13,7488228
Norway,NOR,2021-09-14,7516971
Norway,NOR,2021-09-15,7577653
Norway,NOR,2021-09-16,7630222
Norway,NOR,2021-09-17,7655061
Norway,NOR,2021-09-18,7657888
Norway,NOR,2021-09-19,7657990
Norway,NOR,2021-09-20,7678491
Norway,NOR,2021-09-21,7704376
Norway,NOR,2021-09-22,7742452
Norway,NOR,2021-09-23,7776450
Norway,NOR,2021-09-24,7791263
Norway,NOR,2021-09-25,7793116
Norway,NOR,2021-09-26,7793210
Norway,NOR,2021-09-27,7803519
Norway,NOR,2021-09-28,7816901
Norway,NOR,2021-09-29,7844405
Norway,NOR,2021-09-30,7871693
Norway,NOR,2021-10-01,7881625
Norway,NOR,2021-10-02,7882088
Norway,NOR,2021-10-03,7882120
Norway,NOR,2021-10-04,7886943
Norway,NOR,2021-10-05,7896347
Norway,NOR,2021-10-06,7910559
Norway,NOR,2021-10-07,7926853
Norway,NOR,2021-10-08,7936736
Norway,NOR,2021-10-09,7937005
Norway,NOR,2021-10-10,7937120
Norway,NOR,2021-10-11,7947766
Norway,NOR,2021-10-12,7959789
Norway,NOR,2021-10-13,7972330
Norway,NOR,2021-10-14,7980013
Norway,NOR,2021-10-15,7984712
Norway,NOR,2021-10-16,7984788
Norway,NOR,2021-10-17,7984840
Norway,NOR,2021-10-18,7988334
Norway,NOR,2021-10-19,7993913
Norway,NOR,2021-10-20,8005578
Norway,NOR,2021-10-21,8017962
Norway,NOR,2021-10-22,8023852
Norway,NOR,2021-10-23,8023978
Norway,NOR,2021-10-24,8024004
Norway,NOR,2021-10-25,8028412
Norway,NOR,2021-10-26,8034334
Norway,NOR,2021-10-27,8047161
Norway,NOR,2021-10-28,8060412
Norway,NOR,2021-10-29,8065379
Norway,NOR,2021-10-30,8065574
Norway,NOR,2021-10-31,8065601
Norway,NOR,2021-11-01,8069815
Norway,NOR,2021-11-02,8079782
Norway,NOR,2021-11-03,8101824
Norway,NOR,2021-11-04,8126047
Norway,NOR,2021-11-05,8138856
Norway,NOR,2021-11-06,8140663
Norway,NOR,2021-11-07,8141901
Norway,NOR,2021-11-08,8154279
Norway,NOR,2021-11-09,8173935
Norway,NOR,2021-11-10,8209648
Norway,NOR,2021-11-11,8244685
Norway,NOR,2021-11-12,8259590
Norway,NOR,2021-11-13,8260346
Norway,NOR,2021-11-14,8260447
Norway,NOR,2021-11-15,8276399
Norway,NOR,2021-11-16,8299274
Norway,NOR,2021-11-17,8343575
Norway,NOR,2021-11-18,8387058
Norway,NOR,2021-11-19,8407978
Norway,NOR,2021-11-20,8409745
Norway,NOR,2021-11-21,8409897
Norway,NOR,2021-11-22,8431714
Norway,NOR,2021-11-23,8465210
Norway,NOR,2021-11-24,8530058
Norway,NOR,2021-11-25,8595370
Norway,NOR,2021-11-26,8624684
Norway,NOR,2021-11-27,8628407
Norway,NOR,2021-11-28,8629374
Norway,NOR,2021-11-29,8656957
Norway,NOR,2021-11-30,8697328
Norway,NOR,2021-12-01,8764719
Norway,NOR,2021-12-02,8836947
Norway,NOR,2021-12-03,8868393
Norway,NOR,2021-12-04,8870802
Norway,NOR,2021-12-05,8871618
Norway,NOR,2021-12-06,8901307
Norway,NOR,2021-12-07,8944646
Norway,NOR,2021-12-08,9020847
Norway,NOR,2021-12-09,9105626
Norway,NOR,2021-12-10,9140390
Norway,NOR,2021-12-11,9144400
Norway,NOR,2021-12-12,9146497
Norway,NOR,2021-12-13,9177809
Norway,NOR,2021-12-14,9231821
Norway,NOR,2021-12-15,9321162
Norway,NOR,2021-12-16,9420459
Norway,NOR,2021-12-17,9463056
Norway,NOR,2021-12-18,9471034
Norway,NOR,2021-12-19,9474125
Norway,NOR,2021-12-20,9530516
Norway,NOR,2021-12-21,9597210
Norway,NOR,2021-12-22,9651474
Norway,NOR,2021-12-23,9659306
Norway,NOR,2021-12-24,9659364
Norway,NOR,2021-12-25,9659391
Norway,NOR,2021-12-26,9659422
Norway,NOR,2021-12-27,9679200
Norway,NOR,2021-12-28,9713331
Norway,NOR,2021-12-29,9754351
Norway,NOR,2021-12-30,9772224
Norway,NOR,2021-12-31,9772909
Norway,NOR,2022-01-01,9772922
Norway,NOR,2022-01-02,9772987
Norway,NOR,2022-01-03,9807275
Norway,NOR,2022-01-04,9875351
Norway,NOR,2022-01-05,9976020
Norway,NOR,2022-01-06,10073860
Norway,NOR,2022-01-07,10119911
Norway,NOR,2022-01-08,10136678
Norway,NOR,2022-01-09,10140642
Norway,NOR,2022-01-10,10186041
Norway,NOR,2022-01-11,10255443
Norway,NOR,2022-01-12,10354485
Norway,NOR,2022-01-13,10454199
Norway,NOR,2022-01-14,10500378
Norway,NOR,2022-01-15,10518014
Norway,NOR,2022-01-16,10524938
Norway,NOR,2022-01-17,10562521
Norway,NOR,2022-01-18,10615897
Norway,NOR,2022-01-19,10692645
Norway,NOR,2022-01-20,10766403
Norway,NOR,2022-01-21,10796677
Norway,NOR,2022-01-22,10800631
Norway,NOR,2022-01-23,10802287
Norway,NOR,2022-01-24,10828312
Norway,NOR,2022-01-25,10862283
Norway,NOR,2022-01-26,10911318
Norway,NOR,2022-01-27,10961126
Norway,NOR,2022-01-28,10982172
Norway,NOR,2022-01-29,10989654
Norway,NOR,2022-01-30,10990931
Norway,NOR,2022-01-31,11007251
Norway,NOR,2022-02-01,11028249
Norway,NOR,2022-02-02,11057277
Norway,NOR,2022-02-03,11084755
Oceania,,2021-02-02,3251
Oceania,,2021-02-10,5283
Oceania,,2021-02-14,5284
Oceania,,2021-02-15,5285
Oceania,,2021-02-16,8433
Oceania,,2021-02-17,8884
Oceania,,2021-02-18,8885
Oceania,,2021-02-19,8914
Oceania,,2021-02-20,8979
Oceania,,2021-02-21,9069
Oceania,,2021-02-22,12286
Oceania,,2021-02-23,20389
Oceania,,2021-02-24,30917
Oceania,,2021-02-25,38898
Oceania,,2021-02-26,46992
Oceania,,2021-02-27,50224
Oceania,,2021-02-28,53845
Oceania,,2021-03-01,64179
Oceania,,2021-03-02,75232
Oceania,,2021-03-03,87150
Oceania,,2021-03-04,99642
Oceania,,2021-03-05,105996
Oceania,,2021-03-06,111005
Oceania,,2021-03-07,116540
Oceania,,2021-03-08,126152
Oceania,,2021-03-09,148624
Oceania,,2021-03-10,166612
Oceania,,2021-03-11,178055
Oceania,,2021-03-12,203289
Oceania,,2021-03-13,207303
Oceania,,2021-03-14,210124
Oceania,,2021-03-15,229661
Oceania,,2021-03-16,265524
Oceania,,2021-03-17,290032
Oceania,,2021-03-18,306797
Oceania,,2021-03-19,322339
Oceania,,2021-03-20,326562
Oceania,,2021-03-21,353329
Oceania,,2021-03-22,386126
Oceania,,2021-03-23,448027
Oceania,,2021-03-24,501491
Oceania,,2021-03-25,556591
Oceania,,2021-03-26,607571
Oceania,,2021-03-27,627329
Oceania,,2021-03-28,646077
Oceania,,2021-03-29,706778
Oceania,,2021-03-30,799488
Oceania,,2021-03-31,880268
Oceania,,2021-04-01,966006
Oceania,,2021-04-02,972472
Oceania,,2021-04-03,989343
Oceania,,2021-04-04,991426
Oceania,,2021-04-05,1003314
Oceania,,2021-04-06,1073627
Oceania,,2021-04-07,1170636
Oceania,,2021-04-08,1260165
Oceania,,2021-04-09,1329045
Oceania,,2021-04-10,1360706
Oceania,,2021-04-11,1376000
Oceania,,2021-04-12,1440150
Oceania,,2021-04-13,1535202
Oceania,,2021-04-14,1606992
Oceania,,2021-04-15,1698424
Oceania,,2021-04-16,1790203
Oceania,,2021-04-17,1817608
Oceania,,2021-04-18,1909324
Oceania,,2021-04-19,1983186
Oceania,,2021-04-20,2077555
Oceania,,2021-04-21,2155332
Oceania,,2021-04-22,2235656
Oceania,,2021-04-23,2305797
Oceania,,2021-04-24,2330483
Oceania,,2021-04-25,2336272
Oceania,,2021-04-26,2370375
Oceania,,2021-04-27,2463695
Oceania,,2021-04-28,2557413
Oceania,,2021-04-29,2637161
Oceania,,2021-04-30,2705869
Oceania,,2021-05-01,2730582
Oceania,,2021-05-02,2740667
Oceania,,2021-05-03,2807764
Oceania,,2021-05-04,2926016
Oceania,,2021-05-05,3018000
Oceania,,2021-05-06,3114034
Oceania,,2021-05-07,3204118
Oceania,,2021-05-08,3237986
Oceania,,2021-05-09,3250219
Oceania,,2021-05-10,3335108
Oceania,,2021-05-11,3485613
Oceania,,2021-05-12,3583194
Oceania,,2021-05-13,3684865
Oceania,,2021-05-14,3777094
Oceania,,2021-05-15,3815718
Oceania,,2021-05-16,3830893
Oceania,,2021-05-17,3925135
Oceania,,2021-05-18,4068775
Oceania,,2021-05-19,4177107
Oceania,,2021-05-20,4293736
Oceania,,2021-05-21,4309302
Oceania,,2021-05-22,4317276
Oceania,,2021-05-23,4321086
Oceania,,2021-05-24,4551840
Oceania,,2021-05-25,4726359
Oceania,,2021-05-26,4856476
Oceania,,2021-05-27,4998243
Oceania,,2021-05-28,5140558
Oceania,,2021-05-29,5210545
Oceania,,2021-05-30,5246451
Oceania,,2021-05-31,5380061
Oceania,,2021-06-01,5600413
Oceania,,2021-06-02,5762648
Oceania,,2021-06-03,5929749
Oceania,,2021-06-04,6091451
Oceania,,2021-06-05,6189747
Oceania,,2021-06-06,6255026
Oceania,,2021-06-07,6387900
Oceania,,2021-06-08,6664732
Oceania,,2021-06-09,6818972
Oceania,,2021-06-10,6995729
Oceania,,2021-06-11,7017301
Oceania,,2021-06-12,7029245
Oceania,,2021-06-13,7262849
Oceania,,2021-06-14,7344713
Oceania,,2021-06-15,7565874
Oceania,,2021-06-16,7726316
Oceania,,2021-06-17,7890946
Oceania,,2021-06-18,8042580
Oceania,,2021-06-19,8119424
Oceania,,2021-06-20,8161447
Oceania,,2021-06-21,8409439
Oceania,,2021-06-22,8573067
Oceania,,2021-06-23,8736996
Oceania,,2021-06-24,8899868
Oceania,,2021-06-25,9041585
Oceania,,2021-06-26,9124947
Oceania,,2021-06-27,9180329
Oceania,,2021-06-28,9322748
Oceania,,2021-06-29,9569308
Oceania,,2021-06-30,9689158
Oceania,,2021-07-01,9897438
Oceania,,2021-07-02,10072342
Oceania,,2021-07-03,10178047
Oceania,,2021-07-04,10234792
Oceania,,2021-07-05,10385586
Oceania,,2021-07-06,10637897
Oceania,,2021-07-07,10810683
Oceania,,2021-07-08,10992046
Oceania,,2021-07-09,11158486
Oceania,,2021-07-10,11272965
Oceania,,2021-07-11,11334020
Oceania,,2021-07-12,11497846
Oceania,,2021-07-13,11760289
Oceania,,2021-07-14,11955191
Oceania,,2021-07-15,12150663
Oceania,,2021-07-16,12335282
Oceania,,2021-07-17,12454350
Oceania,,2021-07-18,12520410
Oceania,,2021-07-19,12709940
Oceania,,2021-07-20,13009103
Oceania,,2021-07-21,13238040
Oceania,,2021-07-22,13458581
Oceania,,2021-07-23,13674028
Oceania,,2021-07-24,13817858
Oceania,,2021-07-25,13901418
Oceania,,2021-07-26,14111622
Oceania,,2021-07-27,14469248
Oceania,,2021-07-28,14734074
Oceania,,2021-07-29,14979244
Oceania,,2021-07-30,15232188
Oceania,,2021-07-31,15395064
Oceania,,2021-08-01,15493782
Oceania,,2021-08-02,15860390
Oceania,,2021-08-03,16122329
Oceania,,2021-08-04,16390528
Oceania,,2021-08-05,16672739
Oceania,,2021-08-06,16950835
Oceania,,2021-08-07,17143601
Oceania,,2021-08-08,17251518
Oceania,,2021-08-09,17624753
Oceania,,2021-08-10,17938106
Oceania,,2021-08-11,18250059
Oceania,,2021-08-12,18568930
Oceania,,2021-08-13,18895034
Oceania,,2021-08-14,19103358
Oceania,,2021-08-15,19223355
Oceania,,2021-08-16,19664761
Oceania,,2021-08-17,19994356
Oceania,,2021-08-18,20303213
Oceania,,2021-08-19,20636269
Oceania,,2021-08-20,21005166
Oceania,,2021-08-21,21255072
Oceania,,2021-08-22,21431959
Oceania,,2021-08-23,21866660
Oceania,,2021-08-24,22255865
Oceania,,2021-08-25,22679831
Oceania,,2021-08-26,23082132
Oceania,,2021-08-27,23489884
Oceania,,2021-08-28,23789340
Oceania,,2021-08-29,23996049
Oceania,,2021-08-30,24351353
Oceania,,2021-08-31,24907237
Oceania,,2021-09-01,25328414
Oceania,,2021-09-02,25719689
Oceania,,2021-09-03,26119091
Oceania,,2021-09-04,26410928
Oceania,,2021-09-05,26580264
Oceania,,2021-09-06,26905710
Oceania,,2021-09-07,27365318
Oceania,,2021-09-08,27743519
Oceania,,2021-09-09,28123981
Oceania,,2021-09-10,28492334
Oceania,,2021-09-11,28750013
Oceania,,2021-09-12,28917044
Oceania,,2021-09-13,29312897
Oceania,,2021-09-14,29824127
Oceania,,2021-09-15,30192498
Oceania,,2021-09-16,30555509
Oceania,,2021-09-17,30954078
Oceania,,2021-09-18,31234499
Oceania,,2021-09-19,31433699
Oceania,,2021-09-20,31804845
Oceania,,2021-09-21,32313365
Oceania,,2021-09-22,32699959
Oceania,,2021-09-23,33096751
Oceania,,2021-09-24,33458213
Oceania,,2021-09-25,33728810
Oceania,,2021-09-26,33898686
Oceania,,2021-09-27,34242481
Oceania,,2021-09-28,34724295
Oceania,,2021-09-29,35073385
Oceania,,2021-09-30,35460221
Oceania,,2021-10-01,35834161
Oceania,,2021-10-02,36095268
Oceania,,2021-10-03,36260611
Oceania,,2021-10-04,36502107
Oceania,,2021-10-05,37076236
Oceania,,2021-10-06,37482512
Oceania,,2021-10-07,37896118
Oceania,,2021-10-08,38312912
Oceania,,2021-10-09,38630843
Oceania,,2021-10-10,38838830
Oceania,,2021-10-11,39220839
Oceania,,2021-10-12,39736849
Oceania,,2021-10-13,40124722
Oceania,,2021-10-14,40505818
Oceania,,2021-10-15,40874744
Oceania,,2021-10-16,41202122
Oceania,,2021-10-17,41390975
Oceania,,2021-10-18,41810278
Oceania,,2021-10-19,42128695
Oceania,,2021-10-20,42446463
Oceania,,2021-10-21,42765251
Oceania,,2021-10-22,43081788
Oceania,,2021-10-23,43316406
Oceania,,2021-10-24,43461072
Oceania,,2021-10-25,43885926
Oceania,,2021-10-26,44152679
Oceania,,2021-10-27,44409897
Oceania,,2021-10-28,44678900
Oceania,,2021-10-29,44929349
Oceania,,2021-10-30,45114425
Oceania,,2021-10-31,45221942
Oceania,,2021-11-01,45530785
Oceania,,2021-11-02,45724780
Oceania,,2021-11-03,45947320
Oceania,,2021-11-04,46168484
Oceania,,2021-11-05,46394078
Oceania,,2021-11-06,46549247
Oceania,,2021-11-07,46630040
Oceania,,2021-11-08,46864687
Oceania,,2021-11-09,47036884
Oceania,,2021-11-10,47213569
Oceania,,2021-11-11,47399110
Oceania,,2021-11-12,47582899
Oceania,,2021-11-13,47700727
Oceania,,2021-11-14,47776785
Oceania,,2021-11-15,47994282
Oceania,,2021-11-16,48152373
Oceania,,2021-11-17,48301874
Oceania,,2021-11-18,48451140
Oceania,,2021-11-19,48594720
Oceania,,2021-11-20,48688608
Oceania,,2021-11-21,48722023
Oceania,,2021-11-22,49079690
Oceania,,2021-11-23,49208094
Oceania,,2021-11-24,49333467
Oceania,,2021-11-25,49458566
Oceania,,2021-11-26,49586103
Oceania,,2021-11-27,49663352
Oceania,,2021-11-28,49710224
Oceania,,2021-11-29,49847244
Oceania,,2021-11-30,50093977
Oceania,,2021-12-01,50227005
Oceania,,2021-12-02,50366062
Oceania,,2021-12-03,50503895
Oceania,,2021-12-04,50580188
Oceania,,2021-12-05,50622791
Oceania,,2021-12-06,50760070
Oceania,,2021-12-07,50872783
Oceania,,2021-12-08,50991183
Oceania,,2021-12-09,51109615
Oceania,,2021-12-10,51217004
Oceania,,2021-12-11,51282494
Oceania,,2021-12-12,51312904
Oceania,,2021-12-13,51575998
